payment_id,latitude,longitude,town,country
f5d1d60b-1f7e-49ee-b757-d6e2f08cecb9,50.11861,-2.58736,Exeter,GB
4f4bb91d-8a9f-4ec7-9dad-24982226d714,57.47908,-0.91979,Kingston upon Hull,GB
7cec9a60-cfba-43c3-9e97-7dcd98c73312,57.47908,0.47713,Lancing,GB
9e7bc03e-2440-4216-aa4e-9605e19a4bf0,56.56317,-2.98333,Lymington,GB
e5ad4e19-3248-4342-b5a7-19c0ab30c656,51.64316,-0.36053,Great Wyrley,GB
a1d024fe-0462-4c60-9813-805777199a79,53.78333,-1.5443,Mexborough,GB
656d5920-5049-413d-a857-dc109741ac82,51.78967,-3.05814,East Dereham,GB
8e31ec4b-61b9-4cdc-8566-1d087c4db190,51.62907,-4.22398,Lancing,GB
263dee4d-2f8c-4938-b925-376e070e5492,52.68333,-5.53715,Devizes,GB
1bf08954-a166-495c-b034-227a8de6f393,55.82885,0.75,Devizes,GB
d27292d3-4c7b-4361-a0e9-b2f110e576e8,50.75767,1.26738,Strood,GB
e2313e1a-efc0-4cef-b45c-fdc7a07846f7,53.81667,-1.5443,Hartley,GB
8d4192cb-0823-4bf9-96b3-74018a71461d,53.7446,-4.0573,Cowes,GB
180a5845-84fe-4aaf-aaa6-f60da4c6f0cc,51.62907,-2.52398,Poulton-le-Fylde,GB
f8e7a192-e01e-4743-b63b-54a3d3da617f,53.83333,-1.32471,High Wycombe,GB
e09a7969-7847-4bcd-8c3c-b2da5f172ff5,50.82882,-1.47217,Newbury,GB
efd31f91-419b-477b-802c-c9a0fdb5827b,51.84819,0.47713,Barnet,GB
57d97aaf-e4b8-442f-af68-c46e36d0320b,53.00974,-2.52398,Rutherglen,GB
b5dd3447-fb9d-4f7a-a654-b6caac774fb5,50.82882,-3.05814,Inverness,GB
ff8b9b9b-6e0d-49c1-a81c-5a0b91a04d40,53.00974,-4.21376,Chapletown,GB
fdbf5958-32aa-4912-807c-6721e5d2e05b,51.39148,-0.74934,Gainsborough,GB
e4f64370-ed0c-4a6b-be4c-ab0a1fb016aa,51.35084,-2.68758,Rhosllanerchrugog,GB
6a08e739-6759-4e9c-9f04-f824d6da7821,51.65,-0.36053,Lower Earley,GB
677b8760-67ca-456a-bcfc-603bd7c30dd7,53.7446,-2.58736,Exeter,GB
a0be7e72-14cd-4966-b9fe-c6cb528ad269,52.48173,-0.33525,Bushey,GB
fb038ebd-0b5d-4a46-9b60-96a8014676ef,51.39323,-2.12139,Penzance,GB
b31cf9b6-b5c6-4300-8412-6c50f584ebde,53.7446,-0.91979,Chapletown,GB
93f8ff2f-c215-4a1b-82f0-ddf50a6292be,50.11861,-0.29825,Leyland,GB
31b51a32-95a9-4e39-b9b0-f9f5aaf39678,51.42708,-3.05,Thetford,GB
865f3482-01f7-455f-b8a2-f967a43a2e70,51.78967,-1.08593,Inverness,GB
8f7ab722-3e0c-4f31-b2f7-641488a345fa,50.7236,-0.33525,Belper,GB
ea42c130-85fa-4a76-8e7b-8793b0e4cd42,51.39148,-4.21376,Arbroath,GB
b4de6a7b-1d0c-4b63-b00d-cab8720cfaf6,53.0233,0.47713,High Wycombe,GB
37d6693d-33b4-4a69-b0b2-33f586cf1ca5,51.39323,-1.32471,Newbury,GB
80baac93-3361-4cfc-8061-d99d5dca2ed6,53.83333,-1.99421,Hartley,GB
75ef1d53-234b-4085-8595-38971d7fdefd,53.0233,0.47713,Barnet,GB
40763221-abcc-4498-9f36-218d9ca98604,51.40148,-0.33525,Great Wyrley,GB
9abd5c91-595b-4760-9f98-9780cb6fe30e,53.0233,-1.47217,Surbiton,GB
0ccd025d-823d-4ede-ac5e-3b17b87e113a,55.82737,-2.01111,Walton-on-the-Naze,GB
6108e775-e800-45c5-ab6c-06019bbb22bd,51.39323,-1.47217,Lower Earley,GB
ab19bcf8-6445-4c60-a45b-1c37893f4d85,51.78967,-1.08593,Devizes,GB
8a8be760-d7d6-4483-8d55-ecc99d98611f,53.7446,-1.32471,Clacton-on-Sea,GB
8a99445c-c4f3-4de9-bd4f-3df8a2634af5,52.66277,-0.33525,Rhosllanerchrugog,GB
d333adb0-347d-45a8-9888-4142fb9a1855,51.84819,-2.58736,Southsea,GB
57984230-0b83-4a40-98f6-69a71d033ae5,51.35084,-0.2,Devizes,GB
58962d79-e362-4ab9-8d1e-5aee979889a6,53.83333,0.93333,Rutherglen,GB
a279bcb0-4c0b-4ca7-a82b-494560b0601b,53.38333,-1.32471,Hartley,GB
c90892f0-9bb7-47f8-86f5-dcaae714f9b4,51.65,-2.1875,Kingston upon Hull,GB
2541a9ae-9330-4148-b500-e9a0ab3f18a9,51.78967,1.26738,Bushey,GB
a211bf13-fe28-4ff7-9ec6-27c47db96859,53.69786,-3.05,Aberdeen,GB
ea585099-4081-459a-9b42-33ef5a699bca,53.38333,-0.32247,Arbroath,GB
db294a38-958e-460f-b5e3-9cb0f92cae98,50.75767,-1.29772,Mexborough,GB
f2d37b11-75e0-4ff3-8b3c-4744ff7ec040,50.76306,1.26738,Kingston upon Hull,GB
21a459d1-2d4e-496c-8765-f97250b1a29d,52.68333,-1.99421,Rutherglen,GB
3b50feb4-31ef-47b6-855b-a406ffe0881b,53.19146,-2.52398,Lymington,GB
ccc8ef67-3c66-48f4-8c41-5b5ad023376f,55.82885,-3.05,Inverness,GB
7b754531-904a-46c1-81a2-4a0aaecb7ce1,56.56317,1.26738,Lymington,GB
ca8605a7-3631-4183-bd2f-0489621381ef,53.69786,-1.99421,Rhosllanerchrugog,GB
3c2f3e76-47f0-4b47-960b-0071a9f18732,55.82737,-1.06667,Barnet,GB
af1f587e-ab6a-4537-826b-132784705eeb,51.42708,-0.74934,Cowes,GB
45f75e36-0d49-4165-94f2-46c58bce9f10,51.26,-1.32471,Walton-on-the-Naze,GB
1bf7957f-1678-446c-9c48-cbe58606481d,51.65,-1.5443,Mexborough,GB
fe16ffd8-3d58-4557-84a7-2821c35d7b01,53.7446,-3.05814,Thetford,GB
9a83a28a-38f6-4e84-a193-5b4371f81b61,53.38333,-1.5443,Belper,GB
b6a8ae91-4cd1-450c-bc87-fdb7857b8fe5,51.38673,-0.36053,Selby,GB
9109df74-8067-471a-bb88-4d8957255dee,50.7236,-2.12139,Arbroath,GB
007c2ab5-9dd0-4571-a798-ab824e5862dd,53.81667,1.26738,Hartley,GB
e3b2d073-ba36-402c-85b6-0831e28aecc0,53.46506,-3.05,Aberdeen,GB
288ecd66-6f9f-48e6-96a3-4347ce3f2158,50.79205,-0.74934,Rhosllanerchrugog,GB
c17a465c-869c-4854-bbfd-0a9f4b53057d,55.82737,-2.68758,Poulton-le-Fylde,GB
16dea63c-ff9a-42fa-819d-517c486fe0ff,53.81667,-2.01111,Walton-on-the-Naze,GB
85d6cc47-e960-4ca1-84d8-4bc97c15e177,51.84819,-0.33525,Rutherglen,GB
effe5fc7-320a-4344-a60c-a79bdb75baf3,52.41667,-0.76667,Kingston upon Hull,GB
ffaba8bf-1252-4994-82c4-968db296b3c4,50.76306,-2.01111,Rhosllanerchrugog,GB
a116667b-2b8a-4c1c-8651-223063d9b1ad,51.39323,-0.2,Chapletown,GB
daf7275f-6672-4b49-a3fc-bf29fb99292d,55.82885,1.15597,Kingston upon Hull,GB
07226a3c-68e3-4980-a365-e814e68b813a,53.19146,-0.29825,Thetford,GB
4955de70-fa24-4a88-8cd5-4700deae00fb,51.64316,-2.98333,Arbroath,GB
194d44cc-f776-433e-b1f2-04a0cb57e5f5,51.39148,-0.91979,Newbury,GB
4d684645-f168-4e15-8014-939f6a39f272,51.62907,-1.99421,Chapletown,GB
ac384df7-4ff7-4599-9ba0-cdfd779175e7,50.76306,-0.29825,Gainsborough,GB
21457ab8-ef50-4957-ba64-a6201c299018,53.49389,-1.5443,Westbury,GB
0b5c5156-974e-4a7a-a82b-54d8985fad3f,51.38673,-3.52751,Poulton-le-Fylde,GB
24510bcc-8ae1-4844-9c3a-987bffbf215d,52.66277,-2.1875,Arbroath,GB
7a027b52-2d95-4054-a100-f379d68e08d7,52.66277,0.75,High Wycombe,GB
0985e2f3-ff4e-4bb6-8163-94224db612da,51.78967,-5.53715,East Dereham,GB
64e7333e-ab5b-4d64-adab-379cf96609fa,51.62907,1.26738,Barnet,GB
34d9ba23-1fba-4bfa-82db-acbf39427e03,52.66277,-2.58736,Hartley,GB
30a4b098-47fa-4c84-a852-b6d68771db68,53.00974,-1.5443,Southsea,GB
e1d10c9e-26d4-4944-8399-eeb7735ad1e9,51.78967,-0.76667,Rutherglen,GB
77d5dd56-eac3-47ef-8660-124051ffbca4,51.39148,0.47713,East Dereham,GB
244efbce-cce6-4ad9-a8c5-f02318016e6c,53.38333,-3.05814,Lower Earley,GB
e03cfbbf-fa96-481a-a3df-92d675b98c39,50.75767,-2.68758,Penzance,GB
80d3d1d3-79ad-49fe-ac16-bc803c014667,57.47908,-3.52751,Chapletown,GB
31f9def7-691e-433d-9f44-6b572bd58245,53.46506,0.30367,Poulton-le-Fylde,GB
b0253dbb-753a-4488-a92d-4da9bb9abce6,51.64316,-0.2,Hartley,GB
bb10ebc9-6753-4b19-9d81-8082342930d3,51.35084,-2.01111,Viewpark,GB
cec15a12-96f9-4f11-9151-687a3a2e3bf5,51.78967,-2.52398,Poulton-le-Fylde,GB
9a7fe566-be05-4a7e-be29-ce8f87b9f736,53.0233,-1.48119,Hartley,GB
3593b7ac-8a01-4196-bbc5-e26152e27bc3,53.0233,0.30367,Exeter,GB
1791fc48-8bed-4c9b-9c6d-44d479dd5abc,53.38333,0.93333,Blackpool,GB
003b17ed-9868-44cd-b52f-213474add467,51.26,-0.32247,Great Wyrley,GB
523476c9-ec7d-47c6-9a3b-ce68ae7d66aa,52.48173,-0.29825,Leyland,GB
74eae662-d955-43b0-9d53-dbe9c2fcc083,53.49389,-2.12139,Southsea,GB
94dc7dba-bf59-47a0-902f-2fe13f064756,50.76306,-1.47217,Leyland,GB
55e2de5e-4823-4fc0-a670-237dd5a7ac10,53.81667,-1.47217,Arbroath,GB
2ddb5818-27e8-4de1-a8c7-5a7d34ec4c78,53.0233,-1.99421,High Wycombe,GB
4ddc89ab-a199-4577-aaa6-be08786abff3,51.35084,-1.29772,Westbury,GB
640672f4-e8df-4109-a50e-4df6ff944a1f,53.00974,-2.12139,Gainsborough,GB
2e0b9005-f729-4f0c-801b-e2a70461640a,50.79205,-1.29772,Gainsborough,GB
ea24cae7-7948-4a33-b2f6-259261f99077,57.14369,-1.08593,Selby,GB
e0c5fe38-4bf2-49b0-8729-db50008fc30c,51.78967,1.26738,Strood,GB
afeee512-da86-4fc4-b6a3-e53a4720a205,50.82882,-2.68758,Walton-on-the-Naze,GB
b01e7447-7510-45c3-86ad-2e8776827aa8,51.65,-5.53715,Bushey,GB
fea5fbdc-13fe-4044-aeff-1ea872df45db,50.75767,-4.0573,Southsea,GB
83e3242d-1823-4a35-91ed-557033688b88,51.84819,-0.2,Gainsborough,GB
fd261c81-1795-4e6b-a02a-7a84251ed6a9,51.40148,-0.33525,Leyland,GB
32eea39f-40fa-4b3d-b133-56964f69e123,53.38333,-2.12139,Chapletown,GB
6558f719-7252-43c3-bc99-d49c7ae8c160,51.65,-3.05,Brierley Hill,GB
0f09762a-9128-481e-9eba-8807b6e38eca,52.48173,-0.29825,Chapletown,GB
2486cc84-f4e9-4a1b-80fd-d1b978d11edc,51.62907,-4.22398,High Wycombe,GB
43151a4f-3d14-410b-a015-a8efa3a9bc1a,51.42708,-0.32247,Exeter,GB
3197836b-2be8-4977-beb4-f3f0bf649426,53.46506,-3.52751,Kingston upon Hull,GB
50d7bf20-729f-470a-b833-a065c8b890d3,52.48173,-1.29243,Great Wyrley,GB
b903d845-80b6-4407-8f1d-7e0142a64dc6,53.69786,0.47713,Winsford,GB
e36f8280-575a-459a-8cdc-dee9e7483304,51.35084,-2.52398,Belper,GB
fc4a1952-8469-4001-9525-bcadbfa72f2a,53.19146,-1.48119,Lancing,GB
64b1cdf4-5233-41c4-84e0-8996f0e63444,50.76306,-2.68758,Belper,GB
9f9fe1d6-b9e1-488a-826c-59f28cf86f2c,50.79205,-1.32471,Brierley Hill,GB
05190c36-282c-4838-9bb4-55c8a52623b3,56.56317,-1.99421,Brierley Hill,GB
0a585df1-e38d-4bc3-87af-37e23486f7b5,57.14369,-0.36053,Blackpool,GB
ba979154-125d-483f-a5a3-2f8233d11ff2,53.69786,-4.22398,East Dereham,GB
82117f34-66bf-4cbf-8f58-82392b2668cd,52.66277,0.30367,Southsea,GB
5080dfa9-0d9d-449d-91fd-0b8f84d86591,53.78333,-1.06667,Hartley,GB
6f043961-0b54-4935-8795-bb7d5f76ca48,53.49389,-0.74934,High Wycombe,GB
801e723f-2f35-4dcf-90bd-4a44d7b7559b,56.56317,0.93333,Westbury,GB
ab355f28-fd62-40d2-bf0a-c56265540958,52.48173,-1.99421,Barnet,GB
68d7aa45-62f9-45bf-8f9d-aa6835ad0cd5,50.82882,-0.91979,Chapletown,GB
0887a515-e365-479c-afec-449850e42eed,53.0233,-0.29825,Penzance,GB
952381a7-352e-450e-b120-2d90745cf4a7,56.56317,-2.58736,Lymington,GB
6b74e903-3ec4-46c7-a334-5a430556b01b,51.78967,-1.29243,Rhosllanerchrugog,GB
9e4edc12-8916-4ef3-8d49-16a3cab0ef1a,53.49389,-1.29243,Lancing,GB
a97481a6-7ed4-443d-9a3a-bebfd6d98eda,52.48173,-0.29825,Thetford,GB
8b581e90-be45-4b58-8698-8d0cdf38c8ff,51.26,-2.68758,Poulton-le-Fylde,GB
93658c26-425f-4fd3-89b7-923cad75b311,53.69786,-2.1875,Aberdeen,GB
60273f9e-23de-4597-9f9b-055e8ee45005,51.39148,-1.29243,Great Wyrley,GB
30fafe2d-9547-4dee-80f7-79c3acb34402,51.62907,-4.0573,Rhosllanerchrugog,GB
0cda6aab-f473-4866-b164-d9d802060c43,53.83333,-0.33525,High Wycombe,GB
ab00789b-ac63-47a9-b47c-43557e026173,52.41667,-2.98333,Arbroath,GB
86704b3b-8727-4447-9612-881708688996,51.78967,-0.76667,Westbury,GB
2d96cb76-385e-4e6f-95fa-6ab743c9e469,51.78967,-5.53715,Surbiton,GB
d1a74b64-18bf-4901-a8a1-68b1fe3db3a0,53.81667,-3.05,East Dereham,GB
494b3959-b319-4135-a483-7f1090b441c4,51.38673,-3.52751,Clacton-on-Sea,GB
3c32527a-51da-49ce-9424-b46f58f0589f,55.82737,-0.36053,Westbury,GB
2580a590-7320-4dfc-8bb3-78ffe2121ce2,52.66277,-2.09814,Walton-on-the-Naze,GB
a2de6020-19bb-4b21-81e9-5a8613a476b5,53.78333,-3.05,Lymington,GB
adbee257-350a-4314-b11a-ba3427f823e5,50.11861,-2.09814,Leyland,GB
a1426bbb-3770-44e1-b6b3-ae157a776e0b,57.14369,-2.52398,Mexborough,GB
d02e493a-16c4-471c-a1e0-01200568be22,50.7236,0.47713,Winsford,GB
2a3ebefb-9c82-40dd-990b-ec1185b08433,50.79205,-1.47217,Penzance,GB
0d007c2f-cf72-4a4f-81a7-7f5a29942448,51.62907,-1.5443,Lower Earley,GB
6af4c05a-fde3-4224-969e-cab63d836c06,51.26,-0.76667,Viewpark,GB
b976f53e-0ae1-499f-895e-e3a5b645c8d3,50.7236,-0.2,Barnet,GB
30154b11-d521-4b9f-b0c4-0e4243eadb90,52.66277,-1.99421,Bushey,GB
9ecabb42-cf3b-4177-b1a8-eed87de33b46,51.38673,0.47713,Great Wyrley,GB
f59219ec-5286-4f7a-8642-15ae77960702,51.39148,-0.36053,Rhosllanerchrugog,GB
2f75705a-1818-43ba-89a9-24605a943091,51.38673,-2.68758,Aberdeen,GB
914a1667-2559-4b12-a621-d8faf38078cd,55.82737,-2.12139,Barnet,GB
80b79392-d7bb-4b82-8cca-4f809c645c01,50.7236,-4.22398,High Wycombe,GB
6cafcc72-b169-49e9-a21c-4978e395cd09,51.39323,1.26738,Winsford,GB
12122f66-744c-4d59-baae-64c3dd5ba565,50.79205,-2.52398,Poulton-le-Fylde,GB
c2b68811-5225-4336-bb13-0312caa5368b,51.35084,1.15597,Aberdeen,GB
7ca7eab1-2155-4e10-bcb6-3acc3c2a2a75,53.69786,0.75,Chapletown,GB
9c731f00-ecee-4046-bff9-5a7c064e25ea,53.7446,-2.98333,Surbiton,GB
0d9ac557-0ce6-4930-8d71-d6da03db5ad3,53.83333,-0.29825,Newbury,GB
1fc73b96-5a69-4597-95a7-57fc3ebeaa59,51.39323,-0.74934,Winsford,GB
5323de4d-a7d1-46d1-8c01-c7f0e8aef53a,53.69786,0.75,Westbury,GB
bf56763b-5cd9-40e4-91f7-b1f73b8d7367,51.26,-2.58736,Leyland,GB
387a6016-4579-4458-95f5-fa3d2f5a839c,53.81667,-0.32247,Clacton-on-Sea,GB
6829eda3-7d12-4238-9fcf-004952ae0fc6,57.14369,-2.12139,Southsea,GB
719792bc-1132-49e5-b563-4a8915cfed85,53.49389,-2.98333,Kingston upon Hull,GB
730fd8a2-595a-4b9b-8dff-faa9f7d0bc7c,51.64316,-1.29772,Arbroath,GB
b2180da8-3acb-437f-8a37-4b1ae1b04216,50.76306,-3.05814,Inverness,GB
bdb51929-f94b-42f2-9374-fbc386ae9da7,53.19146,-2.68758,Belper,GB
6861a2cb-c229-4feb-92e4-1df1d3f32468,53.81667,-4.21376,High Wycombe,GB
70893faf-2276-4f04-8950-acb5dc8da378,53.46506,-0.74934,Strood,GB
6d4e8cf7-1a03-4c3d-ba35-3a3768975759,51.65,-2.01111,Bushey,GB
72d65f9f-112b-47c4-816d-f6da408535fe,52.68333,-2.09814,Surbiton,GB
0bf5f267-574c-41d1-9588-0a9c724130b7,52.41667,1.26738,Winsford,GB
76117dfc-e27c-4e8c-b0c8-0c9a04054224,53.38333,-2.1875,Walton-on-the-Naze,GB
5a7a7395-241f-47b7-92af-88daac4e1af1,53.0233,-0.32247,Poulton-le-Fylde,GB
94875f0c-0de5-47d1-8c41-b1773cca8e55,51.65,0.30367,Strood,GB
54ab30da-4596-4007-bb9a-49302375871f,57.47908,-2.58736,Newbury,GB
6a2af257-a202-4f26-bf67-e4811311000a,53.19146,-3.52751,Lancing,GB
b0b4e8ce-9008-4a89-9af9-c8f4550f243f,52.41667,-0.33525,Viewpark,GB
0954f44b-e8b2-467e-bd56-166ca517907a,52.41667,-0.32247,Kingston upon Hull,GB
d03258eb-bfa6-41af-9b7a-5c343f60a12b,53.19146,1.15597,Inverness,GB
ed5eef0b-de75-442b-9f9f-ba9908dc6625,51.26,-5.53715,Clacton-on-Sea,GB
ac08193f-18e5-4116-89f7-5c175add2f3a,51.26,-2.12139,Cowes,GB
0263d0cf-73f8-429c-ac1c-f3b1787ddcaa,53.69786,-1.48119,Arbroath,GB
e9337336-112b-41da-b670-e81b9ef898dc,51.40148,1.26738,Lancing,GB
26608e51-6dfd-4d2b-98b6-b50eeac88f14,57.47908,0.30367,Winsford,GB
a230a91e-3cb7-4c95-905f-8f99d80514dc,50.79205,0.47713,Brierley Hill,GB
b5ee3ea7-675c-4edf-955c-b975282f1f8f,51.26,-0.74934,Southsea,GB
617c28ba-46f1-4e95-afd5-9d3388eb36a2,50.76306,-5.53715,Devizes,GB
733925e4-4f28-4532-8728-e9f9af2ef6c7,50.11861,-4.21376,Rhosllanerchrugog,GB
c67a4fc4-a2a6-4d96-b150-3d4cbb46553f,53.78333,-1.29772,High Wycombe,GB
df034823-e279-43b0-924b-799254f3f713,51.84819,-1.08593,Blackpool,GB
4f909631-8c2d-4d90-abbf-114dcfe93daa,57.14369,-0.29825,Walton-on-the-Naze,GB
0f1ae0a5-82d8-4571-b155-53f0143919d5,52.68333,-2.52398,Leyland,GB
e816f388-ce60-4f36-8f9a-7b20972d2271,53.46506,-0.76667,Penzance,GB
622b9114-1bb2-43a7-aab1-9f3c3c382d2b,53.69786,-1.29772,Clacton-on-Sea,GB
fbeff237-0029-4208-919d-6e3bd0b6b79f,52.41667,-2.01111,Devizes,GB
3d478b25-5b19-4f53-a2b7-c73fdc8ed4ea,50.82882,-0.91979,Bushey,GB
ece7f073-5099-45e4-b25c-b6f8f9483d82,53.19146,-0.91979,Winsford,GB
99dee040-2975-48c8-86e7-2b28d662cfb1,53.00974,-3.52751,Lancing,GB
a9e4bdff-0de5-4002-9ab0-27c755f8d66d,51.42708,0.93333,Inverness,GB
92bfeea7-c580-4882-9bb5-fb09827fa2b7,51.84819,-0.74934,Thetford,GB
b46b6f5c-05ee-4a81-9eaf-6bb26aed4238,53.00974,-3.05,Blackpool,GB
df781b9f-c46b-4517-b414-47028d244a83,50.75767,-0.33525,Newbury,GB
cf3fe45d-daf8-4708-9ade-f736eadf4a36,55.82737,-1.32471,Lower Earley,GB
1ea2826c-8347-4886-9785-2bd166db2c11,53.46506,-1.99421,Blackpool,GB
113a6bc0-2e58-4914-8a20-d2e415e05eff,51.65,0.30367,East Dereham,GB
2fb5bf1e-3207-4c2f-9c42-3ea9e410da96,50.79205,-0.2,Devizes,GB
02d61908-ada0-4b03-94ee-8a4289a2296b,52.48173,-0.74934,Newbury,GB
60e975d4-dbc4-4be3-871d-0c3dcaf482d3,50.7236,-2.98333,Westbury,GB
f06397c8-0d8b-486d-9167-00e0d66d1376,51.26,-1.5443,Strood,GB
e8bd5075-fed2-4dcc-926f-2d8955e814bf,57.14369,1.26738,High Wycombe,GB
7c3d3727-8471-4802-8169-a295aa73f88c,50.11861,0.47713,Lower Earley,GB
a362b9d5-b216-436c-95d0-c51e079d462f,53.0233,-0.74934,Poulton-le-Fylde,GB
f4d93e55-9721-44fa-99b6-1fd068e058f1,53.83333,0.47713,Westbury,GB
7903e147-86fb-4a93-90d0-1c79de3b127a,57.47908,-1.5443,Clacton-on-Sea,GB
028282b9-3f32-44b9-9e39-7deddb376a1a,55.82737,-2.58736,Southsea,GB
7cc52ada-23bc-4c2b-a29b-46d730d2aa33,53.38333,-0.76667,Barnet,GB
11ef4999-a270-4ea3-8cda-bc10e29a03ff,51.35084,-0.32247,High Wycombe,GB
fc81e13e-078d-4487-8ebf-dfa58ded3755,57.14369,1.26738,Mexborough,GB
58a7ee29-6526-4b93-bb80-854c4df82908,53.00974,-1.29243,High Wycombe,GB
1964a74f-bfab-49d5-af3f-0258da565d15,53.0233,-3.05814,Kingston upon Hull,GB
4513b019-dd78-40b4-bd4b-14b44f216409,55.82885,0.93333,Rutherglen,GB
b037fc5a-acf0-4a38-b246-74f31aa613ce,55.82885,-2.68758,Lancing,GB
615aa89d-4402-44fd-ab5c-260431d0fc96,52.66277,-2.98333,Newbury,GB
8d7202c8-a71c-4ffe-aefc-b9d61b722412,51.42708,-0.2,Barnet,GB
190efe1f-7632-4cf6-aa6e-5159f218f745,51.39148,0.93333,Blackpool,GB
1b069b32-7e35-4ff5-9c54-8ea8133d57c0,50.82882,1.26738,Leyland,GB
1489c95e-2bf4-4839-88ad-7c47c222505c,50.7236,-3.05,Surbiton,GB
813f722c-d20b-440f-a6c5-69884e214f0f,51.35084,-2.52398,Lymington,GB
e263e252-4364-440d-9c6e-673711f3728c,52.41667,-3.05814,Barnet,GB
5254a6b9-c332-498a-abfb-dd5301b91072,51.39323,-1.06667,Belper,GB
bbfe75ee-bdaf-4f24-8544-1ec672827e9e,51.26,-0.32247,Rutherglen,GB
e716ef80-c93e-4f94-b50e-b810621076fa,53.7446,-4.21376,Winsford,GB
05e933b7-baaa-461f-b63b-1776ebce8f99,53.81667,-2.58736,Great Wyrley,GB
3f34b289-7c43-4f05-844b-50e052e09a4c,51.39148,-0.2,Arbroath,GB
74b3f676-9d39-4b1e-9c2e-dd2aacfacd16,53.46506,-2.01111,High Wycombe,GB
256743b8-5560-400c-b735-c3bd7b7bab6f,50.79205,0.47713,Thetford,GB
87cfa04d-40af-43b1-9010-b4ed37005d52,53.81667,-0.2,Cowes,GB
b0e94e29-42b5-436d-a0f0-e308d7b0c885,51.35084,-3.05,Devizes,GB
7a17a15d-d967-48f4-aaa0-30535edc7830,53.49389,-1.5443,Newbury,GB
b9aeba10-9cca-4980-9878-2684f27a8eb7,51.42708,-4.0573,Gainsborough,GB
5509096f-2bdd-45c5-8070-adb47e93223f,51.78967,0.93333,Blackpool,GB
e94e38ec-525c-4fdd-b73e-5b936bb074dc,55.82885,-1.08593,Belper,GB
784397c2-75a6-44d2-bfa4-16d1bdbe9368,51.38673,-3.05814,Chapletown,GB
8c815ee8-897b-4df0-9b13-09edc9ded0d1,55.82885,-5.53715,Arbroath,GB
1aec70d8-52e9-4279-bac7-1389dd9aa9fb,50.7236,-3.52751,Barnet,GB
57487f23-0778-4870-ad2e-ea6ce48e957f,53.0233,-5.53715,Blackpool,GB
768d8b37-b9f1-4e01-8daa-6b3f2ef65176,53.69786,-4.0573,Great Wyrley,GB
d7911ec8-042d-4487-b990-19ecaa679b22,53.46506,-2.58736,Barnet,GB
5892f258-b28d-4649-b933-07bae551a8e9,53.19146,-1.06667,Bushey,GB
2dcdbca7-f65c-4e1a-81af-168b7877a90b,53.46506,-4.0573,Brierley Hill,GB
4dc35cef-0d06-47ee-b882-1acdbac38fb0,51.64316,-1.32471,Leyland,GB
f6e8a37b-1585-433b-8809-6e48e52efc0d,53.19146,-2.09814,Poulton-le-Fylde,GB
1886b285-a19a-4371-95b6-3631ed9162b9,51.64316,0.75,Poulton-le-Fylde,GB
6cd18e0e-6b67-4cfb-8701-a0dffe18e1e5,53.49389,0.75,Strood,GB
5a31767e-a338-4ad8-8511-8c59a4ff8a9e,57.14369,-1.47217,Winsford,GB
7297d57d-0e95-4dfa-94c8-1ab3baac4e74,50.7236,-1.29243,Exeter,GB
770484e1-cecf-4338-80a5-a5ac75d71b24,53.0233,-0.2,Lower Earley,GB
1d9c5af8-8096-4fa7-b1b3-6589b48f0e9c,53.0233,-0.76667,Brierley Hill,GB
98078a45-ffbe-4b48-9258-8946340c9067,52.66277,-3.52751,Inverness,GB
874ab215-0332-4a26-9633-724fccfb1182,52.48173,-1.99421,Leyland,GB
b142cab0-2aea-4e16-9221-b7d38d144ac7,53.46506,-3.05814,Devizes,GB
4fb4c70d-6c8a-4a43-bf13-18b72e37d5e8,52.48173,-5.53715,Belper,GB
ed2725d2-c7d9-4bd9-a4f8-fcc9507b69f0,51.38673,-3.05814,Poulton-le-Fylde,GB
944a81b0-aed3-492c-b81f-5fd3346fef53,53.19146,-0.29825,Chapletown,GB
19bfcfb6-83fa-41bf-9c05-172bf068827a,51.26,-2.01111,Aberdeen,GB
bd7daacf-92c2-41ef-a27b-2e3ff8529c13,53.46506,-3.05814,Devizes,GB
44f65a46-7d3f-41e8-8aae-a0b35e341ba2,53.00974,-2.12139,Barnet,GB
a228b888-9b42-435f-8601-a975db7b362f,56.56317,-1.29243,Inverness,GB
3c12e3ab-f0e8-4113-ac67-597b86a50386,52.48173,-0.29825,Inverness,GB
18a757a5-e5ec-4a24-9d55-d1628fdd7ec9,50.76306,-2.09814,Inverness,GB
bc186975-6753-4378-963d-23d11530394b,51.78967,-1.08593,Southsea,GB
b518fdd4-33cd-45ce-a31f-f3fa4fa40e91,53.7446,-3.05,Chapletown,GB
4ce16268-b5b2-4acb-bbf1-f12b5c64fa61,50.75767,-2.1875,Strood,GB
79db9526-fe92-4ca8-ae85-90208c528d65,50.79205,-1.08593,Brierley Hill,GB
5c18947d-4b7a-40ad-9241-41560e4e173d,53.81667,-2.01111,Great Wyrley,GB
8e02737a-9623-4b9a-8118-5a2cb2900cf3,53.7446,0.30367,Thetford,GB
24a4dc8b-e737-4e75-9ecb-c688bbf2a312,53.38333,-0.36053,Winsford,GB
b6e040f0-45eb-4665-84dc-4391ccf4f7a3,51.64316,0.30367,Thetford,GB
67b77a60-c917-4a0d-8d34-599d4beb7615,51.62907,-2.1875,Arbroath,GB
